Order ID,Order Date,Customer Name,Region,Product Category,Product Name,Unit Price,Quantity,Total Price,Payment Method,Delivery Status
bf22f2ba-3a8c-48ba-8fe2-acd5debb265a,2023-05-15,Nicole Smith,South,Drinks,Lemonade,10.98,5,54.9,Bank Transfer,Cancelled
714ec3d1-ece8-47bd-8a7c-b24e49cc31e7,2023-05-15,Claire Glass,West,Drinks,Lemonade,5.89,2,11.78,Bank Transfer,Delivered
08ca25f4-0bc1-402b-8a7a-153cfa95e944,2023-05-15,Thomas Rowland,East,Pizza,Veggie Delight,12.87,5,64.35,Credit Card,Cancelled
04bdccd9-06bc-415b-aeb7-7810bb02e756,2023-05-16,Brittany Buchanan,North,Dessert,Cheesecake,6.5,3,19.5,Online Wallet,Cancelled
0535bb4a-1b7c-4a7d-8b97-fb3a6ffa430f,2023-05-16,John Rivera,North,Burger,Chicken Burger,13.72,4,54.88,Credit Card,Pending
3050f1a8-62a2-44f8-a0f9-7e60bba2988c,2023-05-16,Michelle Collins,North,Pizza,Margherita,18.61,1,18.61,Bank Transfer,Pending
24761bf1-87bb-4cf2-8d5f-8346e8cc7bdb,2023-05-17,Steven Ayala,East,Burger,Veggie Burger,12.73,1,12.73,Bank Transfer,Cancelled
7da8ce87-e174-434e-a64c-6d6e7ef270e0,2023-05-17,Jillian Hall,West,Drinks,Pepsi,14.39,5,71.95,Bank Transfer,Delivered
1da42c02-d0d1-4ea7-b140-f527c83fe67f,2023-05-17,Anthony Cunningham,East,Pizza,Veggie Delight,10.37,3,31.11,Cash,Cancelled
909e0b9f-f2dd-4420-92bb-714ac15bb368,2023-05-17,Julie Nguyen,West,Drinks,Pepsi,10.24,3,30.72,Online Wallet,Pending
8085daa4-d149-4547-bb8e-10d08d973b20,2023-05-17,Wendy Caldwell,North,Drinks,Pepsi,7.93,5,39.65,Cash,Delivered
06a57561-ad8b-408d-b1a2-aabb79ad94bf,2023-05-17,James Bailey,South,Burger,Beef Burger,17.21,4,68.84,Bank Transfer,Pending
f2df3c53-8f05-4cd9-ab29-a51e376937bf,2023-05-17,Peter Johnson,South,Dessert,Ice Cream,2.63,1,2.63,Bank Transfer,Pending
c63ef693-25dd-4211-a844-76c9e0bbd816,2023-05-17,Sheena Holt,West,Pizza,Margherita,3.16,2,6.32,Credit Card,Delivered
ae982048-9544-4e96-a404-cc78e6ad0525,2023-05-17,Sonya Bradley,East,Burger,Veggie Burger,7.98,1,7.98,Bank Transfer,Delivered
2759501f-f5a6-41d0-b957-1e493ca0124b,2023-05-17,Bradley Berg,West,Pizza,Margherita,18.47,3,55.41,Credit Card,Cancelled
d31ac9c3-a844-4c4a-96ca-ba717b1092f9,2023-05-17,Benjamin Martinez,East,Drinks,Water,6.33,1,6.33,Credit Card,Delivered
8112d2b0-d3d3-4e15-9414-827eb44498e0,2023-05-17,Katherine West,East,Drinks,Pepsi,9.13,5,45.65,Credit Card,Cancelled
e4e9faf3-60f0-40f7-8c68-2adfdbc9fc2c,2023-05-17,Cheryl Schmidt,North,Dessert,Cheesecake,5.94,1,5.94,Credit Card,Delivered
59fb50f6-2093-4a39-9928-f9e2dcbd1f3a,2023-05-17,Maria Hines,South,Dessert,Cheesecake,16.41,1,16.41,Online Wallet,Cancelled
fb9e8fcc-68ec-4ae2-8f02-7ed0e3f14b37,2023-05-17,Jacqueline Rivas,East,Pizza,BBQ Chicken,12.49,1,12.49,Online Wallet,Pending
e64ddaf4-a81a-44e3-a7d4-825d6fc7cf20,2023-05-17,Michael York,South,Pizza,BBQ Chicken,16.2,3,48.6,Bank Transfer,Cancelled
8f76e215-350b-46c2-b7e4-07689199fbff,2023-05-17,Alexander Foster,North,Drinks,Lemonade,6.89,1,6.89,Cash,Pending
6cfd0d69-fcf7-4f84-93a3-8679a179aa7d,2023-05-17,Matthew Johnson,East,Pizza,Veggie Delight,7.59,3,22.77,Cash,Cancelled
3262ca8e-e032-4b04-9db0-319096437be4,2023-05-17,Dr. Michelle Soto,East,Pizza,Veggie Delight,10.02,3,30.06,Cash,Pending
1cf10b56-f364-42d9-a197-865ee40542d4,2023-05-17,Joshua Yoder,West,Pizza,Margherita,13.24,3,39.72,Cash,Delivered
f54c5018-dc42-4e1f-a542-1b618b6d395c,2023-05-17,Cody Harris,West,Burger,Beef Burger,10.23,3,30.69,Bank Transfer,Cancelled
c44b950e-b6d7-43b3-ad4f-19dafad98846,2023-05-17,Sara Garcia,South,Drinks,Lemonade,18.37,1,18.37,Bank Transfer,Cancelled
150da7ca-30ec-4f70-bd3a-9af9d2698776,2023-05-17,Matthew Day,South,Dessert,Muffin,17.19,4,68.76,Credit Card,Delivered
ad13d24d-e1ea-4bd6-b522-b136e090827b,2023-05-17,Valerie Chan,West,Burger,Chicken Burger,17.02,4,68.08,Cash,Cancelled
ad5c69cc-8234-4154-8bd8-e485e2660524,2023-05-18,Jason Martinez,East,Drinks,Coke,19.98,5,99.9,Bank Transfer,Delivered
db54f8af-2894-461a-b349-ca55b436c9e2,2023-05-18,Brittany Collins,North,Burger,Beef Burger,3.75,2,7.5,Cash,Cancelled
e739878c-787b-4c85-ba9b-9f7e8d1f6a31,2023-05-18,Lisa Powell,South,Drinks,Coke,7.79,4,31.16,Cash,Pending
ff109f7e-f91c-4bef-bfbc-fe7539b2fe6b,2023-05-18,Katie Miller,South,Drinks,Pepsi,2.23,3,6.69,Bank Transfer,Delivered
ffa93142-fee3-40ee-99b2-dd05d56a32e5,2023-05-18,Jeffrey Lynch,North,Pizza,Pepperoni,4.37,4,17.48,Bank Transfer,Cancelled
b23c0103-b5bd-4881-ad14-8425b1759684,2023-05-18,Anthony Irwin,West,Pizza,Margherita,7.42,4,29.68,Bank Transfer,Pending
184e3945-1d0e-4489-86e4-df753eb203af,2023-05-18,Sara Johnston,South,Dessert,Cheesecake,18.69,5,93.45,Bank Transfer,Pending
f06227f6-86bf-4862-a25f-3ccdb9b9b1b3,2023-05-18,Jasmine Hayes,North,Drinks,Water,10.94,1,10.94,Bank Transfer,Pending
dcf14cd8-512a-46f1-b3fa-b68d76de9b3d,2023-05-18,Elizabeth Wiggins,East,Drinks,Coke,18.01,5,90.05,Online Wallet,Pending
d99baacf-3642-4087-8e08-34610310fb38,2023-05-18,Aaron Munoz,South,Burger,Veggie Burger,8.31,2,16.62,Online Wallet,Cancelled
3e91db2a-7cd2-4e19-a902-d86aa657533a,2023-05-18,Shelly Santiago,North,Pizza,Margherita,5.56,5,27.8,Online Wallet,Cancelled
edbdb64c-4638-474e-8dda-41cde0aa560f,2023-05-18,John Reed,North,Pizza,BBQ Chicken,7.96,1,7.96,Bank Transfer,Delivered
764250cd-a57a-4c91-90c2-2e174e2845ba,2023-05-18,Whitney Herrera,North,Dessert,Cheesecake,9.54,3,28.62,Online Wallet,Delivered
657f61fd-fcf6-466b-a100-164d9b14ff92,2023-05-18,Nicole Singh,North,Dessert,Muffin,6.8,4,27.2,Online Wallet,Cancelled
2255f02a-b91e-4530-a89b-88caf6634017,2023-05-18,Patrick Sanders,East,Dessert,Muffin,11.73,4,46.92,Online Wallet,Cancelled
dd871f0f-6007-4981-a07b-e5b5a3d6e6c7,2023-05-19,Ethan Garcia,East,Drinks,Pepsi,2.42,5,12.1,Cash,Cancelled
85f0db82-f1a8-4deb-8026-0b43e3f8fc55,2023-05-19,Maria White,North,Pizza,BBQ Chicken,17.03,2,34.06,Credit Card,Delivered
716c0cfd-c229-482e-9dc1-3fe421aaaaa7,2023-05-19,Valerie Clark,West,Dessert,Cheesecake,11.27,2,22.54,Credit Card,Delivered
4c361aa7-718c-4949-9731-7a55622b004a,2023-05-19,Connor Roberson,East,Dessert,Ice Cream,16.55,5,82.75,Cash,Delivered
3a875675-84b7-4f05-b7d3-56c86947d0a4,2023-05-19,Emily Cooper,South,Dessert,Ice Cream,2.08,2,4.16,Online Wallet,Delivered
f27b7ea8-e5f1-4d30-a4de-6ad137813415,2023-05-19,Emily Hensley,West,Burger,Beef Burger,7.68,3,23.04,Bank Transfer,Cancelled
ea91c0bb-f45f-4652-b063-dbc0bf362976,2023-05-19,Mackenzie Haynes,South,Dessert,Brownie,13.92,5,69.6,Online Wallet,Delivered
68217ac3-f9a3-4eb4-a412-3ed1f29421e8,2023-05-19,Jason Daniels,East,Pizza,Pepperoni,4.84,1,4.84,Credit Card,Delivered
e94b4b8e-e2ce-4dbe-b833-3e1fca526a1e,2023-05-19,Jamie Olson,South,Drinks,Lemonade,8.47,2,16.94,Online Wallet,Delivered
1ebc92c1-b29c-457b-8518-f79231807535,2023-05-19,Jared Peck,East,Burger,Chicken Burger,17.1,5,85.5,Cash,Cancelled
886c7f33-99e0-47e3-ac19-a4d0aad72a8f,2023-05-19,Ryan Thompson,South,Burger,Chicken Burger,3.86,3,11.58,Bank Transfer,Delivered
e2d91079-9906-4f9a-bacc-18e6fa204bd2,2023-05-19,Brandon Sanchez,East,Dessert,Muffin,9.36,4,37.44,Bank Transfer,Delivered
c715d16e-5b30-4edf-b713-a2d82067bdc8,2023-05-19,April Allison,South,Drinks,Lemonade,14.5,5,72.5,Cash,Delivered
ab6ad2b3-6f26-4af2-9e03-0c9350d7c6e6,2023-05-19,Joshua Chavez,North,Drinks,Coke,17.95,4,71.8,Cash,Pending
68302f2c-4626-4323-8a20-8579373685fe,2023-05-19,Nathan Wood,North,Pizza,Veggie Delight,16.54,1,16.54,Credit Card,Delivered
219ae41a-0938-4d5b-bf26-82b337458038,2023-05-19,Stacy Ryan,West,Drinks,Pepsi,4.51,1,4.51,Credit Card,Delivered
c0778f5a-fcb4-45c0-9717-2cd8600606a3,2023-05-19,Megan Evans,East,Dessert,Ice Cream,7.35,3,22.05,Credit Card,Delivered
d3df7270-3b6b-4877-8c14-1c37d169d363,2023-05-19,Jeremy Scott,South,Burger,Veggie Burger,9.16,3,27.48,Bank Transfer,Delivered
f159d4a4-6437-40d3-b3be-f425be35851c,2023-05-19,Stephanie Neal,East,Burger,Beef Burger,11.37,5,56.85,Credit Card,Cancelled
a7a45e9b-84b1-4918-9b92-6168a4d2140c,2023-05-19,Robert Sheppard,West,Pizza,BBQ Chicken,7.48,2,14.96,Online Wallet,Pending
6823a2a5-54a5-4aa9-96d3-37413077061a,2023-05-19,Matthew Kelley,West,Drinks,Pepsi,14.42,4,57.68,Online Wallet,Pending
f13fd877-86f8-4455-82f8-dc8027e5d679,2023-05-19,Matthew Morrison,East,Dessert,Brownie,10.39,5,51.95,Bank Transfer,Cancelled
eb587beb-9481-4924-a7f5-82b3b3a49c15,2023-05-20,Emily Hendricks,West,Pizza,Veggie Delight,15.13,3,45.39,Online Wallet,Pending
7e5fa5e7-0d17-4acf-b234-7bc3e3da39f9,2023-05-20,Todd Lucas,West,Dessert,Brownie,14.16,5,70.8,Bank Transfer,Pending
ccab03a5-8f49-4151-91a7-9dcb7c6eae1f,2023-05-20,Michael Scott,East,Burger,Veggie Burger,9.34,2,18.68,Bank Transfer,Cancelled
758f317c-9568-40e9-afed-d7ad0582776b,2023-05-20,Luis Gonzales,West,Drinks,Pepsi,12.18,3,36.54,Cash,Delivered
20752c36-96e9-4ff6-8707-3c8c458be84c,2023-05-20,Michelle Lewis,West,Dessert,Muffin,2.28,5,11.4,Credit Card,Delivered
e2b6c8c6-9cff-4efd-b6be-e90cdeebdfb5,2023-05-20,Crystal Fleming,North,Burger,Beef Burger,4.97,1,4.97,Credit Card,Delivered
8438ee91-3f51-4c41-b1fc-a49633306f54,2023-05-20,Travis Young,North,Dessert,Brownie,8.3,2,16.6,Bank Transfer,Delivered
d8cf4b58-8b43-4b81-bf77-6a80f5041e60,2023-05-20,Robert Vega,South,Burger,Veggie Burger,7.74,4,30.96,Bank Transfer,Cancelled
a3c861a8-bf8d-4e76-a8ac-c69cf3ea32a0,2023-05-20,Andrea Garrett,West,Dessert,Brownie,2.94,1,2.94,Cash,Pending
7417eb54-f713-461c-9ff6-f31413bbf8d1,2023-05-20,Kurt Hardin,South,Drinks,Lemonade,17.76,4,71.04,Cash,Pending
79c949af-551a-41e0-add6-685fed5ab7e5,2023-05-20,Stacy Wilson,East,Drinks,Water,17.57,4,70.28,Credit Card,Pending
a665713c-b946-4447-b144-2ab7bf4a50a3,2023-05-20,Ms. Katherine Browning,East,Burger,Chicken Burger,6.93,2,13.86,Online Wallet,Cancelled
3232d6a5-7778-4ca2-a471-dd1a591df529,2023-05-20,George Skinner,North,Pizza,Margherita,12.44,1,12.44,Bank Transfer,Delivered
df0b0a36-4516-46d0-b975-d4cd73bca6d8,2023-05-20,Michael Munoz,West,Burger,Beef Burger,14.49,1,14.49,Cash,Delivered
7f85c0fc-6e20-4ac1-9ffe-89f27d05e82e,2023-05-20,Nathaniel Simmons,South,Dessert,Brownie,5.59,3,16.77,Bank Transfer,Pending
56bef46e-a559-40e4-b885-5cb6ddea86ba,2023-05-20,Nicole Campbell,North,Pizza,Margherita,19.12,3,57.36,Credit Card,Cancelled
943c8def-80c6-45a9-99ce-f57a68b737f5,2023-05-20,Jeremy Whitaker,South,Dessert,Brownie,19.24,3,57.72,Online Wallet,Delivered
d781ccde-13ae-4dd7-b6ea-8f5b373e8a86,2023-05-20,Sarah Allen,West,Dessert,Ice Cream,12.76,1,12.76,Online Wallet,Pending
894f9bca-a409-4001-9ab0-39670cd6087d,2023-05-20,Maurice Yang,East,Burger,Veggie Burger,6.63,5,33.15,Bank Transfer,Cancelled
cb0caf26-2d4e-4c3a-a028-797a8289fb2d,2023-05-20,Jennifer Floyd,East,Drinks,Pepsi,2.58,5,12.9,Cash,Delivered
048dd1a7-a995-4780-91ca-99f939496a2a,2023-05-20,Randy Welch,West,Burger,Beef Burger,16.03,3,48.09,Cash,Pending
d07ba55e-e31e-4286-a8b8-d28b7fe7a153,2023-05-20,Lisa Cohen,East,Burger,Veggie Burger,7.51,5,37.55,Cash,Pending
9dc432ba-0a6b-4a44-b362-12759a5f337b,2023-05-20,Katherine White,East,Burger,Chicken Burger,3.54,4,14.16,Credit Card,Cancelled
c5d64bd2-471e-44e7-9ef4-d4dbb6c41b05,2023-05-20,Amy Church,East,Pizza,Margherita,11.73,2,23.46,Credit Card,Pending
1494c739-52b6-466f-a29f-81086a9d0e27,2023-05-20,Keith Adams,South,Burger,Chicken Burger,4.96,3,14.88,Cash,Pending
37131597-cc82-4e2a-a1ad-9b84036f7c0d,2023-05-21,Andrea Floyd,West,Burger,Veggie Burger,11.6,4,46.4,Credit Card,Cancelled
16eddaf2-3a46-4d4a-8747-a2c5fe87544c,2023-05-21,Danny Morgan,West,Dessert,Cheesecake,15.78,4,63.12,Online Wallet,Delivered
df7d0d32-1908-48b1-b70a-1630375bbacf,2023-05-21,Natalie Lewis,East,Dessert,Ice Cream,7.04,1,7.04,Cash,Delivered
2b519839-fdc8-413b-b885-5c05badea44b,2023-05-21,Mark Hunt,West,Pizza,Margherita,13.38,2,26.76,Online Wallet,Delivered
afea458b-c0e8-4e11-ba6c-e46350100080,2023-05-21,Karen Simon,East,Drinks,Pepsi,10.14,4,40.56,Cash,Delivered
70eacf31-2964-4320-a741-0735f9a2d54c,2023-05-21,Marie Nelson,West,Pizza,Pepperoni,17.84,4,71.36,Cash,Delivered
37b4bc0f-a5e3-4458-83a3-8e33fbebb0f1,2023-05-21,Robert Stewart,West,Pizza,Pepperoni,7.21,3,21.63,Cash,Cancelled
ef08ed82-a6c9-43fe-9c59-160a903afe33,2023-05-21,Brandon Smith,West,Pizza,Margherita,5.21,4,20.84,Online Wallet,Pending
d17af20f-213d-4c82-bfd2-3476618f7b25,2023-05-21,Charles Davis,East,Burger,Chicken Burger,9.38,3,28.14,Online Wallet,Delivered
f3e4b395-487e-4379-9c36-a373bc60af78,2023-05-21,Stephen Davis,East,Dessert,Muffin,15.32,5,76.6,Bank Transfer,Cancelled
247241bb-6706-4d1f-beea-83301b2cdba8,2023-05-21,Samuel Gray,South,Burger,Veggie Burger,5.8,3,17.4,Online Wallet,Pending
29a158f6-d8c2-4c42-aee4-cd44ca54bda4,2023-05-21,Elizabeth Kennedy,West,Drinks,Lemonade,15.68,2,31.36,Bank Transfer,Pending
75d43ab3-f82f-47d3-8a2d-a74106df5368,2023-05-21,Anna Lee,East,Drinks,Coke,11.48,5,57.4,Cash,Pending
d43b1952-5582-470e-8cd6-c815bd0ff745,2023-05-21,Bryan Keith,West,Drinks,Lemonade,11.84,2,23.68,Credit Card,Pending
7d3bf700-e926-488d-80f6-40f03642913c,2023-05-21,Walter Moore,South,Drinks,Lemonade,3.07,2,6.14,Bank Transfer,Delivered
ff08c878-d1cf-4489-9e53-d24e60f43595,2023-05-21,Randall Austin,South,Dessert,Cheesecake,3.68,1,3.68,Credit Card,Pending
193c6a4c-f4ca-439b-95a7-332df79f3c00,2023-05-21,Christian Howe,South,Pizza,Pepperoni,19.14,2,38.28,Credit Card,Cancelled
0c92a78e-77a5-4cfd-a94a-ad23371e2b2c,2023-05-21,Bobby Frazier,South,Dessert,Ice Cream,8.54,1,8.54,Credit Card,Cancelled
dddfde93-e8e0-4678-a729-05ed14939238,2023-05-21,Marie Ballard,North,Drinks,Coke,2.74,2,5.48,Bank Transfer,Cancelled
b20e84dc-b77f-49e7-a670-5c5cce33560e,2023-05-21,Rhonda Gonzalez,East,Drinks,Coke,13.73,3,41.19,Bank Transfer,Pending
0c0d83c9-8934-4416-906e-0f2801edb3a2,2023-05-21,Sharon Walker,North,Pizza,Veggie Delight,5.51,3,16.53,Cash,Cancelled
60a9131c-6980-4be1-bd54-b9ba077896a5,2023-05-21,Faith Dean,West,Dessert,Cheesecake,3.8,2,7.6,Bank Transfer,Cancelled
03e1d9f5-d6ba-4672-b82b-ae1b838f5194,2023-05-21,Douglas Cooley,North,Drinks,Water,2.77,2,5.54,Bank Transfer,Pending
f9e477d8-31c8-4ee5-a395-4d2bc5786304,2023-05-21,Michael Murray,East,Dessert,Brownie,13.53,5,67.65,Online Wallet,Delivered
941249f4-7098-4bcc-8a01-1bf6df0d3f80,2023-05-21,Lauren Lee,West,Burger,Chicken Burger,3.63,1,3.63,Online Wallet,Pending
99b117dc-20bb-4539-bff7-4acc88991140,2023-05-21,John Martinez PhD,East,Drinks,Pepsi,14.43,3,43.29,Credit Card,Pending
163015de-2362-4bd3-9965-656b0ce8aa0c,2023-05-21,Kathleen Mays,South,Pizza,BBQ Chicken,16.29,3,48.87,Cash,Delivered
3bf1e309-6d7d-43e2-a574-ab8f6b10433a,2023-05-21,Lori Middleton,North,Burger,Chicken Burger,19.49,5,97.45,Cash,Pending
a6c47efb-2b69-4393-8d3b-763902ecf24b,2023-05-22,Jose Lewis,South,Dessert,Ice Cream,5.36,5,26.8,Bank Transfer,Pending
9580c17a-4e61-4f53-8e92-6c9b13ce4e02,2023-05-22,Jamie Lambert MD,South,Drinks,Water,18.4,2,36.8,Online Wallet,Cancelled
76a39bdf-c9fd-4204-adbf-d60c849a5a4f,2023-05-22,Christopher Alvarez,East,Drinks,Coke,11.5,1,11.5,Cash,Pending
030471c0-60fa-45fc-952b-73f5c2e1b805,2023-05-22,Laurie George,West,Pizza,Margherita,4.5,3,13.5,Cash,Delivered
f6a977bf-18f8-4fd4-a4a5-30ac2bfcdece,2023-05-22,Miranda Wong,West,Dessert,Muffin,15.69,5,78.45,Bank Transfer,Delivered
0eba9174-1e3a-4673-b8a1-69deee5025a8,2023-05-22,Kaitlyn Conley,South,Pizza,Margherita,14.14,2,28.28,Online Wallet,Cancelled
06800479-b789-41a9-9b27-f59aaa2cd9d0,2023-05-23,Richard Thompson,West,Burger,Beef Burger,18.43,2,36.86,Cash,Pending
94881171-6a11-47f7-974e-90724dc4f386,2023-05-23,Rachel Garcia,West,Dessert,Ice Cream,2.03,1,2.03,Cash,Delivered
51e8f66e-20ee-4998-b752-913af9864c96,2023-05-23,Laurie Pitts,South,Dessert,Brownie,3.48,4,13.92,Cash,Cancelled
374fc33d-c1c9-4c27-a850-a4dcbb93eee7,2023-05-23,Dawn Williams,South,Dessert,Cheesecake,8.42,3,25.26,Credit Card,Delivered
b3135040-b36c-444e-baa2-b6e94f2e11f5,2023-05-23,Daniel Taylor,West,Pizza,BBQ Chicken,4.64,4,18.56,Cash,Cancelled
32f9bc5c-f183-4c9d-87da-8ac77cfbd732,2023-05-23,Nicholas Barker,West,Drinks,Water,12.56,1,12.56,Bank Transfer,Delivered
51d7f5ff-4944-4502-aa55-a11bbcc4d2b4,2023-05-23,Tiffany Hobbs,North,Dessert,Brownie,2.69,2,5.38,Online Wallet,Cancelled
02bbe3c3-02b1-4fd6-8ada-a6d7db35ab81,2023-05-23,Adrienne Bass,East,Pizza,BBQ Chicken,5.06,5,25.3,Online Wallet,Cancelled
346477e5-35f9-40c3-a0e5-ef6fead0b5d4,2023-05-23,Daniel Walters,South,Drinks,Lemonade,3.64,2,7.28,Online Wallet,Delivered
4f67c03f-0817-407f-83ac-bb2e4542f9a9,2023-05-23,Regina Lester,South,Pizza,Pepperoni,8.7,5,43.5,Bank Transfer,Pending
a8ac60ec-d7e5-46ce-9793-0aca85b75c12,2023-05-23,Samantha King,North,Dessert,Ice Cream,8.65,2,17.3,Credit Card,Cancelled
e986685e-9ba3-42c9-ac34-6210ac3a6bc3,2023-05-23,Jessica Gill,East,Pizza,Margherita,9.12,2,18.24,Cash,Delivered
dfad76bc-99bb-4da8-8506-bf9a88b6af51,2023-05-23,Melissa Ramos,South,Drinks,Lemonade,3.44,5,17.2,Cash,Delivered
b2ec11af-10fd-4abf-8203-f2cf52619493,2023-05-23,Stephanie Campbell,North,Drinks,Lemonade,19.62,1,19.62,Cash,Pending
d8b7f4df-5092-484b-852f-abdd7b535938,2023-05-23,Andrea Zamora,East,Burger,Beef Burger,12.27,2,24.54,Online Wallet,Cancelled
952bbd55-20af-46d8-acf7-5a3865622e23,2023-05-23,Scott White,West,Burger,Chicken Burger,16.79,3,50.37,Credit Card,Pending
ff14b65e-0d8a-411a-8a5c-49955c2ca93f,2023-05-23,Raven Dunn,South,Pizza,Pepperoni,16.72,5,83.6,Credit Card,Cancelled
b8f513b7-a85c-4a6b-a4d8-3acd9c0cef06,2023-05-23,Ashley Soto,South,Burger,Veggie Burger,7.43,4,29.72,Online Wallet,Delivered
f7416f43-7718-4330-b293-e7b787953b50,2023-05-23,Steven Ryan,East,Drinks,Pepsi,16.6,1,16.6,Bank Transfer,Cancelled
dd534636-02c9-4259-8b4e-5e65491de01a,2023-05-23,Michelle Horne,North,Pizza,Veggie Delight,9.2,5,46.0,Credit Card,Pending
227ab232-0742-4ceb-aa66-094c8e667060,2023-05-23,Veronica Caldwell,West,Drinks,Lemonade,15.64,1,15.64,Cash,Pending
529c418c-28c0-4104-86c2-ee6ee3c18010,2023-05-23,Joseph Mendoza,West,Pizza,BBQ Chicken,19.34,2,38.68,Credit Card,Pending
35c8189a-1a00-4507-b02b-d2415d9741fd,2023-05-23,Matthew Singleton,East,Pizza,Margherita,18.46,2,36.92,Bank Transfer,Delivered
77a7e3dc-a244-4549-a1eb-b7ec5d2ec1b5,2023-05-23,Tammie Simmons,East,Pizza,Veggie Delight,14.77,3,44.31,Online Wallet,Delivered
5b3d4210-a96e-4e16-ab51-19f31d5b1fb0,2023-05-23,Jeffrey Galloway,West,Pizza,BBQ Chicken,2.53,3,7.59,Online Wallet,Delivered
bbe6b6dd-c6b7-457a-ba5c-faff04953af6,2023-05-23,Alexander Newman DVM,North,Pizza,Veggie Delight,13.98,4,55.92,Cash,Delivered
666e1a11-b5af-4626-9603-c3f24f8ed561,2023-05-23,Ian Williams,West,Drinks,Pepsi,17.05,3,51.15,Online Wallet,Pending
9aab17f5-5c53-4a68-a895-3e60eed75acb,2023-05-23,Matthew Ray,East,Drinks,Coke,14.32,3,42.96,Bank Transfer,Delivered
f00e3258-90fc-4064-aa81-3c9d4239c119,2023-05-24,Shawn Brewer,North,Pizza,Veggie Delight,11.85,3,35.55,Cash,Delivered
9ca6b006-cb91-4c54-b4aa-b3f60910538d,2023-05-24,Karen Delacruz,East,Dessert,Muffin,5.17,4,20.68,Bank Transfer,Delivered
7b6c4916-2c5b-474a-8929-650523192dc9,2023-05-24,Ralph Chambers,West,Drinks,Pepsi,16.01,2,32.02,Cash,Pending
dda07874-debf-41ff-ac77-f7ed7323fc58,2023-05-24,Jill Freeman DDS,East,Pizza,BBQ Chicken,10.24,4,40.96,Credit Card,Pending
8df532d3-89ab-493c-9611-1ff30f93cd54,2023-05-24,Miranda Hinton,North,Dessert,Brownie,6.28,5,31.4,Bank Transfer,Delivered
6a82bb00-042c-4d5b-95e1-b4e6823e47af,2023-05-24,Kimberly Archer,West,Burger,Beef Burger,15.38,4,61.52,Bank Transfer,Cancelled
dfa6481f-fee9-49be-a718-ee74dfafb703,2023-05-24,Michelle Mcfarland,West,Pizza,Veggie Delight,12.06,1,12.06,Cash,Delivered
0d35f23a-7d48-4679-896f-9a2538422d03,2023-05-24,Andrew Patel,South,Burger,Beef Burger,7.45,5,37.25,Online Wallet,Cancelled
8f6fa2f5-f906-4be3-a4ae-dc2d8335c379,2023-05-24,Sheila Hodges,North,Pizza,BBQ Chicken,14.68,2,29.36,Bank Transfer,Pending
e1c9dada-da89-4a44-8210-d1e69b70e1cd,2023-05-24,Brooke Rivera,South,Burger,Beef Burger,6.12,5,30.6,Credit Card,Delivered
c159d9d3-35e1-4128-8cb6-afca274d7ca0,2023-05-24,Renee Wilson,South,Dessert,Ice Cream,17.26,1,17.26,Online Wallet,Cancelled
8e3d6aa4-ed9a-4b46-bf9f-b2edba1dd58d,2023-05-24,Ellen Reynolds,East,Pizza,Margherita,9.96,5,49.8,Cash,Pending
08525395-3c50-4723-98ec-d784b28a3825,2023-05-24,Logan Merritt,West,Burger,Chicken Burger,6.13,4,24.52,Credit Card,Cancelled
a0283f08-9f33-47a9-94d7-b92431ed89a5,2023-05-24,Earl Elliott,West,Drinks,Pepsi,8.93,5,44.65,Cash,Cancelled
fc3679d1-ce36-4e2e-a537-b3e4709df198,2023-05-24,Sandra Wagner,South,Dessert,Ice Cream,4.74,5,23.7,Online Wallet,Delivered
fcf71d58-df33-4136-b914-09f60c0a40fa,2023-05-24,Richard Curtis,North,Burger,Chicken Burger,12.44,5,62.2,Online Wallet,Pending
dcbf5ec5-477a-4ce0-b75b-6f20d0382c8c,2023-05-24,Julie Fitzpatrick,South,Burger,Veggie Burger,11.32,1,11.32,Online Wallet,Pending
1629afda-ddc5-4e81-b804-5a587a8e6d3e,2023-05-24,Mr. John Glover,East,Pizza,BBQ Chicken,4.39,3,13.17,Credit Card,Cancelled
b719f268-53e4-4e18-ad92-452270595621,2023-05-25,Marc Fry,West,Pizza,Pepperoni,8.12,1,8.12,Credit Card,Cancelled
cf3e8880-d53c-4efb-b678-f4c6d609ffa2,2023-05-25,Timothy Burton,East,Dessert,Cheesecake,15.77,5,78.85,Bank Transfer,Cancelled
fbe6d532-9ef4-4afe-8e53-b0dd185484ef,2023-05-25,Michael Perry,North,Burger,Beef Burger,5.1,5,25.5,Cash,Pending
c38126c5-27dd-4a27-adbc-cb8f4639c517,2023-05-25,Erica Wells,North,Dessert,Brownie,2.42,1,2.42,Bank Transfer,Cancelled
e5be7268-3ffd-43cb-8734-e68ab81ee1d3,2023-05-25,Brian Harris,East,Pizza,Veggie Delight,15.05,4,60.2,Bank Transfer,Pending
9fd2e9c4-2f42-4977-b421-08a16df07057,2023-05-25,Edward Miller,West,Burger,Beef Burger,7.56,1,7.56,Cash,Pending
deb5326b-efb7-43e4-a1c5-6f78c88c7a83,2023-05-25,Patricia King,West,Drinks,Water,6.46,1,6.46,Bank Transfer,Pending
21732f51-d0ff-4c0d-b4fd-748ef1bf0253,2023-05-25,Edward Phillips,North,Burger,Beef Burger,4.04,5,20.2,Cash,Delivered
